"id","auxiliar","descripcion","grupo_id/id","name","subgrupo_id/id"
"grp_factura_siif.presupuesto_objeto_gasto_1262","000","Intereses y Gtos.de Prést.Internos Conc.por la Adm.Central","grp_factura_siif.siif_grupo6","625","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1263","000","Intereses y Gtos.de Prést.Internos Conc.por Instit.deSeg.Soc","grp_factura_siif.siif_grupo6","626","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1264","000","Intereses y Gtos. De Prestamos Internos  Conc. Por Gobiernos","grp_factura_siif.siif_grupo6","627","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1265","000","Intereses y Gtos. De Prest. Internos Conc. Por Instit. Desce","grp_factura_siif.siif_grupo6","628","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1266","000","Intereses y Gastos De Prestamos Internos  Concedidos Por Pro","grp_factura_siif.siif_grupo6","629","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1267","000","Intereses Y Gastos De Bonos Del Tesoro","grp_factura_siif.siif_grupo6","632","grp_factura_siif.siif_subgrupo6_3"
"grp_factura_siif.presupuesto_objeto_gasto_1268","000","Intereses Y Gastos De Otros Documentos De Deuda Externa","grp_factura_siif.siif_grupo6","639","grp_factura_siif.siif_subgrupo6_3"
"grp_factura_siif.presupuesto_objeto_gasto_1269","000","Intereses y Gtos.de Préstamos Exter.Conc.por Organ. Multilat","grp_factura_siif.siif_grupo6","641","grp_factura_siif.siif_subgrupo6_4"
"grp_factura_siif.presupuesto_objeto_gasto_1270","000","Intereses y Gtos.de Préstamos Exter.Conc.por Gobiernos Extr.","grp_factura_siif.siif_grupo6","642","grp_factura_siif.siif_subgrupo6_4"
"grp_factura_siif.presupuesto_objeto_gasto_1271","000","Intereses yGtos.de Préstamos Exter.Conc.porInstit.Priv.Finan","grp_factura_siif.siif_grupo6","643","grp_factura_siif.siif_subgrupo6_4"
"grp_factura_siif.presupuesto_objeto_gasto_1272","000","Intereses yGtos.dePréstamos Exter.Conc.Por Instit.Priv.noFin","grp_factura_siif.siif_grupo6","644","grp_factura_siif.siif_subgrupo6_4"
"grp_factura_siif.presupuesto_objeto_gasto_1273","000","Intereses y Gastos de Préstamos Exter.Concedidos Por Prov","grp_factura_siif.siif_grupo6","645","grp_factura_siif.siif_subgrupo6_4"
"grp_factura_siif.presupuesto_objeto_gasto_1274","000","Otros Intereses y Gastos no incluidos en los anteriores","grp_factura_siif.siif_grupo6","699","grp_factura_siif.siif_subgrupo6_9"
"grp_factura_siif.presupuesto_objeto_gasto_1275","000","Sentencias Judiciales A52 L17930","grp_factura_siif.siif_grupo7","711","grp_factura_siif.siif_subgrupo7_1"
"grp_factura_siif.presupuesto_objeto_gasto_1276","000","Catástrofes","grp_factura_siif.siif_grupo7","712","grp_factura_siif.siif_subgrupo7_1"
"grp_factura_siif.presupuesto_objeto_gasto_1277","000","Acontecimientos Graves o Imprevistos","grp_factura_siif.siif_grupo7","713","grp_factura_siif.siif_subgrupo7_1"
"grp_factura_siif.presupuesto_objeto_gasto_1278","000","Acuerdo o Convenio Judicial","grp_factura_siif.siif_grupo7","714","grp_factura_siif.siif_subgrupo7_1"
"grp_factura_siif.presupuesto_objeto_gasto_1279","000","Gastos Extraordinarios","grp_factura_siif.siif_grupo7","721","grp_factura_siif.siif_subgrupo7_2"
"grp_factura_siif.presupuesto_objeto_gasto_1280","001","Gastos Extraordinarios en el exterior - no incluidos en SICE","grp_factura_siif.siif_grupo7","721","grp_factura_siif.siif_subgrupo7_2"
"grp_factura_siif.presupuesto_objeto_gasto_1281","000","Honores Fúnebres Ley 14.458","grp_factura_siif.siif_grupo7","722","grp_factura_siif.siif_subgrupo7_2"
"grp_factura_siif.presupuesto_objeto_gasto_1282","000","Gastos Confidenciales A71 L15809, A15 L16134 y A221 L16170","grp_factura_siif.siif_grupo7","731","grp_factura_siif.siif_subgrupo7_3"
"grp_factura_siif.presupuesto_objeto_gasto_1283","000","Refuerzo de Créditos Funcionamiento e Inversión","grp_factura_siif.siif_grupo7","741","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1284","001","Refuerzo de créditos, Inversiones25% inc.3Art.41L17930","grp_factura_siif.siif_grupo7","741","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1285","002","Ref. créditos, Increm. Partidas Estimativas(s/disps.legales)","grp_factura_siif.siif_grupo7","741","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1286","000","Refuerzos De Partidas Para Contrat. Retribuciones Personales","grp_factura_siif.siif_grupo7","742","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1287","001","Asig.5% Retrib.Tec.p/Contr.Téc.","grp_factura_siif.siif_grupo7","742","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1288","002","Partida p/contr.Inc2al14","grp_factura_siif.siif_grupo7","742","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1289","000","Otras Partidas a Reaplicar","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1290","001","Econ.Ref.Estado Fortalecim.Capacidad de Gestión D468/997A12","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1291","002","Partida Global para Gastos Corrientes","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1292","003","Partida Global para Suministros y Arrendamientos","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1293","004","Partida Funcionamiento División Sistemas CGN A167 L14416","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1294","005","Partida a Reaplicar- Fdo.Reconv.Sector Azucarero L17379","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1295","006","Partida a Reaplicar- Fdo.Reconstru.y Fomento Granja A1L17503","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1296","007","Partida a Reaplicar- Prog. de Transformación OPP A456 L17930","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1297","008","Partida a Reaplicar-Prog. de Transformación ONSC A457 L17930","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1298","009","Partida a Reaplicar-Prog. de Transformación URSEA","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1299","010","Part.Prog.Fort.Pract.Segura DeporBoxeo Jóv.""knock aut droga""","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1300","011","Partida a Reaplicar- derogación de rentas afectadas","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1301","012","Partida a Reaplicar ""Fdo Desarrollo Artist y Cultural SODRE""","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1302","099","Partidas Globales a reaplicar en los Proyectos de Inversión","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1303","013","Partida a reaplicar Subvención por derogación impuestos","grp_factura_siif.siif_grupo7","749","grp_factura_siif.siif_subgrupo7_4"
"grp_factura_siif.presupuesto_objeto_gasto_1304","000","Abatimiento de crédito de Gastos e Inversiones Inc.2 al 14","grp_factura_siif.siif_grupo7","751","grp_factura_siif.siif_subgrupo7_5"
"grp_factura_siif.presupuesto_objeto_gasto_1305","001","Abatimiento de créditos de funcionamiento","grp_factura_siif.siif_grupo7","751","grp_factura_siif.siif_subgrupo7_5"
"grp_factura_siif.presupuesto_objeto_gasto_1306","004","Abat.créditos inversión Arts.646 y 647 L17296","grp_factura_siif.siif_grupo7","751","grp_factura_siif.siif_subgrupo7_5"
"grp_factura_siif.presupuesto_objeto_gasto_1307","000","Cuentas Incobrables","grp_factura_siif.siif_grupo7","771","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1308","001","Cuentas Incobrables SGA","grp_factura_siif.siif_grupo7","771","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1309","000","Pérdida de Inventarios","grp_factura_siif.siif_grupo7","772","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1310","000","Autoseguro","grp_factura_siif.siif_grupo7","773","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1311","000","Pédidas en Operaciones Cambiarias","grp_factura_siif.siif_grupo7","774","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1312","000","Pérdida en Venta de Activos","grp_factura_siif.siif_grupo7","775","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1313","001","Pérdida por Venta Activo- Capital Accionario Bancos","grp_factura_siif.siif_grupo7","775","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1314","008","Pérdida por Subrogación- PréstamoRecib.por Bancos Nacionales","grp_factura_siif.siif_grupo7","775","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1315","000","Otras Pérdidas de la Operación","grp_factura_siif.siif_grupo7","776","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1316","000","Otras Pérdidas Ajenas a la Operación","grp_factura_siif.siif_grupo7","777","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1317","000","Reservas Técnicas","grp_factura_siif.siif_grupo7","778","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1318","000","Otras Pérdidas No Incluídas en los Grupos Anteriores","grp_factura_siif.siif_grupo7","779","grp_factura_siif.siif_subgrupo7_7"
"grp_factura_siif.presupuesto_objeto_gasto_1319","000","Gastos de Ejercicios Anteriores","grp_factura_siif.siif_grupo7","791","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1320","000","Gastos Financieros EJ.ANTERIORES Inc.2al 27","grp_factura_siif.siif_grupo7","792","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1321","001","Ej.Ant.a1/1/2003.A81L17556(p/Recarg.vr.prec./p.monA76L15809)","grp_factura_siif.siif_grupo7","792","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1322","002","Interes mora, EJERCICIOS ANTERIORES Fin11y12 A 77 L15.809","grp_factura_siif.siif_grupo7","792","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1323","000","Indemnizaciones","grp_factura_siif.siif_grupo7","793","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1324","001","Pasivos Militares- Indemnización- L17.949/A6º","grp_factura_siif.siif_grupo7","793","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1325","002","Pescadores damnificados por la veda-L18259/A2y3°","grp_factura_siif.siif_grupo7","793","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1326","003","Reparac.víctimas por actuación ilegítima del Estado","grp_factura_siif.siif_grupo7","793","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1327","004","Indemnización por concepto de expropiación","grp_factura_siif.siif_grupo7","793","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1328","000","Gastos en el exterior","grp_factura_siif.siif_grupo7","794","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1329","001","Gastos de manten.y reparaciones en  el exterior","grp_factura_siif.siif_grupo7","794","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1330","002","Gastos de Etiqueta","grp_factura_siif.siif_grupo7","794","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1331","003","Ayuda de Vivienda MRREE y DGComercio","grp_factura_siif.siif_grupo7","794","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1332","000","Otros Gastos No Clasificados","grp_factura_siif.siif_grupo7","799","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1333","001","Fondo Anual Investigaciones Industriales  A301L16736","grp_factura_siif.siif_grupo7","799","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1334","002","Fondo Anual Competitividad Industrial A304L16736","grp_factura_siif.siif_grupo7","799","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1335","004","Gastos no clasif.Org.e Inst fuera Pto.Nal.D393/004 -SICE","grp_factura_siif.siif_grupo7","799","grp_factura_siif.siif_subgrupo7_9"
"grp_factura_siif.presupuesto_objeto_gasto_1336","000","Amortizacion De Letras De Tesoreria","grp_factura_siif.siif_grupo8","811","grp_factura_siif.siif_subgrupo8_1"
"grp_factura_siif.presupuesto_objeto_gasto_1337","000","Amortizacion De Bonos Del Tesoro","grp_factura_siif.siif_grupo8","812","grp_factura_siif.siif_subgrupo8_1"
"grp_factura_siif.presupuesto_objeto_gasto_1338","000","Amortizacion De Obligaciones Negociables De Instit. Financie","grp_factura_siif.siif_grupo8","813","grp_factura_siif.siif_subgrupo8_1"
"grp_factura_siif.presupuesto_objeto_gasto_1339","000","Amortizacion De Obligaciones Negociables De Instit. No Finan","grp_factura_siif.siif_grupo8","814","grp_factura_siif.siif_subgrupo8_1"
"grp_factura_siif.presupuesto_objeto_gasto_1340","000","Amortizacion De Otros Documentos De Deuda Interna","grp_factura_siif.siif_grupo8","819","grp_factura_siif.siif_subgrupo8_1"
"grp_factura_siif.presupuesto_objeto_gasto_1341","000","Amortizacion De Prest. Int. Conc. Por Emp. Publicas Financie","grp_factura_siif.siif_grupo8","821","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1342","000","Amortizacion De Prest. Int.Conc. Por Empresas Pub. No Finan.","grp_factura_siif.siif_grupo8","822","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1343","000","Amortizacion De Prest. Int. Conc. Por Instit. Privadas Finan","grp_factura_siif.siif_grupo8","823","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1344","000","Amortizacion De Prest. Int. Conc. Por Instit. Privadas No Fi","grp_factura_siif.siif_grupo8","824","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1345","000","Amortizacion De Prest. Int. Conc. Por La Adm. Central","grp_factura_siif.siif_grupo8","825","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1346","000","Amortizacion De Prest. Int. Conc. Por Instit. De Seguridad S","grp_factura_siif.siif_grupo8","826","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1347","000","Amortizacion De Prest. Int. Conc. Por Gob. Departamentales","grp_factura_siif.siif_grupo8","827","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1348","000","Amortizacion De Prest. Int. Conc. Por Instit. Descentralizad","grp_factura_siif.siif_grupo8","828","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1349","000","Amortizacion De Prest. Internos Concedidos Por Proveedores","grp_factura_siif.siif_grupo8","829","grp_factura_siif.siif_subgrupo8_2"
"grp_factura_siif.presupuesto_objeto_gasto_1350","000","Amortizacion De Bonos Del Tesoro","grp_factura_siif.siif_grupo8","832","grp_factura_siif.siif_subgrupo8_3"
"grp_factura_siif.presupuesto_objeto_gasto_1351","000","Amortizacion De Otros Documentos De Deuda Externa","grp_factura_siif.siif_grupo8","839","grp_factura_siif.siif_subgrupo8_3"
"grp_factura_siif.presupuesto_objeto_gasto_1352","000","Amortizacion De Prest. Externos Conc. Por Org. Multilaterale","grp_factura_siif.siif_grupo8","841","grp_factura_siif.siif_subgrupo8_4"
"grp_factura_siif.presupuesto_objeto_gasto_1353","000","Amortizacion De Prest. Externos Conc. Por Gob. Extranjeros","grp_factura_siif.siif_grupo8","842","grp_factura_siif.siif_subgrupo8_4"
"grp_factura_siif.presupuesto_objeto_gasto_1354","000","Amortizacion De Prest. Externos Conc. Por Instit. Priv. Fina","grp_factura_siif.siif_grupo8","843","grp_factura_siif.siif_subgrupo8_4"
"grp_factura_siif.presupuesto_objeto_gasto_1355","000","Amortizacion De Prest. Externos Conc. Por Instit. Priv. No F","grp_factura_siif.siif_grupo8","844","grp_factura_siif.siif_subgrupo8_4"
"grp_factura_siif.presupuesto_objeto_gasto_1356","000","Otras Amortizaciones no incluidas en las anteriores","grp_factura_siif.siif_grupo8","899","grp_factura_siif.siif_subgrupo8_9"
"grp_factura_siif.presupuesto_objeto_gasto_1357","000","Para solventar Gastos Corrientes","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1358","002","Versión a R.Grales.Cargos-Contratac.Personal F12 A303L17296","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1359","005","VersiónRRGG- Retiro.A10L17556/retrib.otras Fin.,cod.ret.169","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1360","007","Versión RRGG Cont.de Trab.a Term.Fin.dist. a F.11 a.39L17556","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1361","008","Para compensar al FNV p/reducción recaud.inc.2doA1L17706","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1362","009","Versión a RRGG Régim.redist.de func.D151/003","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1363","010","Refleja deuda generada ejs. anteriores contr.func.púb.F1.2","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1364","011","Subvención F.N.V","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1365","012","Subvención F.N.V. Pasivos (se imputa en el 911/011)","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1366","013","Subvención F.N.V.Activos (se imputa en el 911/011)","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
"grp_factura_siif.presupuesto_objeto_gasto_1367","016","Subvención MSP","grp_factura_siif.siif_grupo9","911","grp_factura_siif.siif_subgrupo9_1"
